Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
6.439425051;1;68.3177;0.03152;59.704;61.858;64.011;66.164;68.318;70.471;72.624;74.778;76.931
6.472279261;1;68.3685;0.03152;59.749;61.904;64.059;66.214;68.368;70.523;72.678;74.833;76.988
6.50513347;1;68.419;0.03151;59.795;61.951;64.107;66.263;68.419;70.575;72.731;74.887;77.043
6.53798768;1;68.4695;0.0315;59.842;61.999;64.156;66.313;68.47;70.626;72.783;74.94;77.097
6.570841889;1;68.5198;0.03149;59.889;62.047;64.204;66.362;68.52;70.677;72.835;74.993;77.151
6.603696099;1;68.5699;0.03148;59.936;62.094;64.253;66.411;68.57;70.728;72.887;75.046;77.204
6.636550308;1;68.6199;0.03147;59.982;62.141;64.301;66.46;68.62;70.779;72.939;75.098;77.258
6.669404517;1;68.6698;0.03147;60.026;62.187;64.348;66.509;68.67;70.831;72.992;75.153;77.314
6.702258727;1;68.7195;0.03146;60.072;62.234;64.396;66.558;68.72;70.881;73.043;75.205;77.367
6.735112936;1;68.7691;0.03145;60.118;62.281;64.444;66.606;68.769;70.932;73.095;75.257;77.42
6.767967146;1;68.8186;0.03144;60.164;62.328;64.491;66.655;68.819;70.982;73.146;75.31;77.473
6.800821355;1;68.8679;0.03144;60.207;62.372;64.537;66.703;68.868;71.033;73.198;75.364;77.529
6.833675565;1;68.9171;0.03143;60.253;62.419;64.585;66.751;68.917;71.083;73.249;75.415;77.581
6.866529774;1;68.9662;0.03142;60.299;62.465;64.632;66.799;68.966;71.133;73.3;75.467;77.634
6.899383984;1;69.0152;0.03141;60.344;62.512;64.68;66.847;69.015;71.183;73.351;75.519;77.686
6.932238193;1;69.0641;0.03141;60.387;62.556;64.725;66.895;69.064;71.233;73.403;75.572;77.741
6.965092402;1;69.1128;0.0314;60.432;62.602;64.773;66.943;69.113;71.283;73.453;75.623;77.793
6.997946612;1;69.1615;0.03139;60.478;62.649;64.82;66.991;69.162;71.332;73.503;75.674;77.845
7.030800821;1;69.21;0.03139;60.52;62.692;64.865;67.037;69.21;71.383;73.555;75.728;77.9
7.063655031;1;69.2584;0.03138;60.565;62.738;64.912;67.085;69.258;71.432;73.605;75.778;77.952
7.09650924;1;69.3067;0.03137;60.61;62.784;64.958;67.133;69.307;71.481;73.655;75.829;78.003
7.12936345;1;69.3549;0.03137;60.652;62.828;65.004;67.179;69.355;71.531;73.706;75.882;78.058
7.162217659;1;69.4031;0.03136;60.697;62.874;65.05;67.227;69.403;71.58;73.756;75.933;78.109
7.195071869;1;69.4511;0.03136;60.739;62.917;65.095;67.273;69.451;71.629;73.807;75.985;78.163
7.227926078;1;69.499;0.03135;60.784;62.963;65.141;67.32;69.499;71.678;73.857;76.035;78.214
7.260780287;1;69.5468;0.03134;60.828;63.008;65.188;67.367;69.547;71.726;73.906;76.086;78.265
7.293634497;1;69.5945;0.03134;60.87;63.051;65.232;67.413;69.594;71.776;73.957;76.138;78.319
7.326488706;1;69.6421;0.03133;60.915;63.096;65.278;67.46;69.642;71.824;74.006;76.188;78.37
7.359342916;1;69.6896;0.03133;60.956;63.139;65.323;67.506;69.69;71.873;74.056;76.24;78.423
7.392197125;1;69.737;0.03132;61;63.185;65.369;67.553;69.737;71.921;74.105;76.289;78.474
7.425051335;1;69.7844;0.03132;61.042;63.227;65.413;67.599;69.784;71.97;74.156;76.341;78.527
7.457905544;1;69.8316;0.03131;61.086;63.272;65.459;67.645;69.832;72.018;74.204;76.391;78.577
7.490759754;1;69.8787;0.03131;61.127;63.315;65.503;67.691;69.879;72.067;74.255;76.442;78.63
7.523613963;1;69.9258;0.0313;61.171;63.36;65.548;67.737;69.926;72.114;74.303;76.492;78.681
7.556468172;1;69.9728;0.0313;61.212;63.402;65.593;67.783;69.973;72.163;74.353;76.543;78.733
7.589322382;1;70.0197;0.03129;61.256;63.447;65.638;67.829;70.02;72.211;74.402;76.592;78.783
7.622176591;1;70.0665;0.03129;61.297;63.489;65.682;67.874;70.066;72.259;74.451;76.644;78.836
7.655030801;1;70.1132;0.03128;61.341;63.534;65.727;67.92;70.113;72.306;74.499;76.693;78.886
7.68788501;1;70.1599;0.03128;61.381;63.576;65.771;67.965;70.16;72.355;74.549;76.744;78.938
7.72073922;1;70.2064;0.03127;61.425;63.62;65.816;68.011;70.206;72.402;74.597;76.792;78.988
7.753593429;1;70.2529;0.03127;61.466;63.662;65.859;68.056;70.253;72.45;74.647;76.843;79.04
7.786447639;1;70.2994;0.03126;61.509;63.707;65.904;68.102;70.299;72.497;74.695;76.892;79.09
7.819301848;1;70.3457;0.03126;61.55;63.749;65.948;68.147;70.346;72.545;74.744;76.943;79.142
7.852156057;1;70.392;0.03126;61.59;63.791;65.991;68.192;70.392;72.592;74.793;76.993;79.194
7.885010267;1;70.4382;0.03125;61.633;63.835;66.036;68.237;70.438;72.639;74.841;77.042;79.243
7.917864476;1;70.4843;0.03125;61.674;63.876;66.079;68.282;70.484;72.687;74.89;77.092;79.295
7.950718686;1;70.5304;0.03125;61.714;63.918;66.122;68.326;70.53;72.734;74.939;77.143;79.347
7.983572895;1;70.5764;0.03124;61.757;63.962;66.167;68.372;70.576;72.781;74.986;77.191;79.396
8.016427105;1;70.6224;0.03124;61.797;64.004;66.21;68.416;70.622;72.829;75.035;77.241;79.447
8.049281314;1;70.6683;0.03123;61.84;64.047;66.254;68.461;70.668;72.875;75.082;77.289;79.496
8.082135524;1;70.7141;0.03123;61.88;64.089;66.297;68.506;70.714;72.923;75.131;77.339;79.548
8.114989733;1;70.7598;0.03123;61.92;64.13;66.34;68.55;70.76;72.97;75.179;77.389;79.599
8.147843943;1;70.8055;0.03122;61.963;64.174;66.384;68.595;70.806;73.016;75.227;77.437;79.648
8.180698152;1;70.8511;0.03122;62.003;64.215;66.427;68.639;70.851;73.063;75.275;77.487;79.699
8.213552361;1;70.8967;0.03122;62.043;64.257;66.47;68.683;70.897;73.11;75.323;77.537;79.75
8.246406571;1;70.9422;0.03122;62.083;64.298;66.513;68.727;70.942;73.157;75.372;77.587;79.801
8.27926078;1;70.9876;0.03121;62.126;64.341;66.557;68.772;70.988;73.203;75.419;77.634;79.85
8.31211499;1;71.033;0.03121;62.165;64.382;66.599;68.816;71.033;73.25;75.467;77.684;79.901
8.344969199;1;71.0783;0.03121;62.205;64.423;66.642;68.86;71.078;73.297;75.515;77.733;79.952
8.377823409;1;71.1235;0.03121;62.244;64.464;66.684;68.904;71.124;73.343;75.563;77.783;80.003
8.410677618;1;71.1687;0.0312;62.287;64.507;66.728;68.948;71.169;73.389;75.61;77.83;80.051
