Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
11,86036961;1;44,855;0,03028;39,422;40,78;42,139;43,497;44,855;46,213;47,571;48,93;50,288
11,89322382;1;44,8648;0,03028;39,431;40,789;42,148;43,506;44,865;46,223;47,582;48,94;50,299
11,92607803;1;44,8746;0,03027;39,441;40,8;42,158;43,516;44,875;46,233;47,591;48,95;50,308
11,95893224;1;44,8844;0,03027;39,45;40,808;42,167;43,526;44,884;46,243;47,602;48,96;50,319
11,99178645;1;44,894;0,03027;39,458;40,817;42,176;43,535;44,894;46,253;47,612;48,971;50,33
12,02464066;1;44,9037;0,03027;39,467;40,826;42,185;43,544;44,904;46,263;47,622;48,981;50,341
12,05749487;1;44,9133;0,03026;39,477;40,836;42,195;43,554;44,913;46,272;47,631;48,991;50,35
12,09034908;1;44,9229;0,03026;39,485;40,845;42,204;43,564;44,923;46,282;47,642;49,001;50,36
12,12320329;1;44,9325;0,03026;39,494;40,854;42,213;43,573;44,932;46,292;47,652;49,011;50,371
12,15605749;1;44,942;0,03026;39,502;40,862;42,222;43,582;44,942;46,302;47,662;49,022;50,382
12,1889117;1;44,9515;0,03025;39,512;40,872;42,232;43,592;44,952;46,311;47,671;49,031;50,391
12,22176591;1;44,9609;0,03025;39,521;40,881;42,241;43,601;44,961;46,321;47,681;49,041;50,401
12,25462012;1;44,9704;0,03025;39,529;40,889;42,25;43,61;44,97;46,331;47,691;49,051;50,412
12,28747433;1;44,9797;0,03025;39,537;40,898;42,258;43,619;44,98;46,34;47,701;49,062;50,422
12,32032854;1;44,9891;0,03024;39,547;40,908;42,268;43,629;44,989;46,35;47,71;49,071;50,431
12,35318275;1;44,9984;0,03024;39,555;40,916;42,277;43,638;44,998;46,359;47,72;49,081;50,441
12,38603696;1;45,0077;0,03024;39,564;40,925;42,286;43,647;45,008;46,369;47,73;49,091;50,452
12,41889117;1;45,0169;0,03024;39,572;40,933;42,294;43,656;45,017;46,378;47,74;49,101;50,462
12,45174538;1;45,0262;0,03023;39,582;40,943;42,304;43,665;45,026;46,387;47,748;49,11;50,471
12,48459959;1;45,0353;0,03023;39,59;40,951;42,312;43,674;45,035;46,397;47,758;49,12;50,481
12,5174538;1;45,0445;0,03023;39,598;40,959;42,321;43,683;45,044;46,406;47,768;49,13;50,491
12,55030801;1;45,0536;0,03023;39,606;40,968;42,33;43,692;45,054;46,416;47,778;49,14;50,501
12,58316222;1;45,0627;0,03022;39,616;40,977;42,339;43,701;45,063;46,424;47,786;49,148;50,51
12,61601643;1;45,0717;0,03022;39,623;40,985;42,348;43,71;45,072;46,434;47,796;49,158;50,52
12,64887064;1;45,0808;0,03022;39,631;40,994;42,356;43,718;45,081;46,443;47,805;49,168;50,53
12,68172485;1;45,0897;0,03022;39,639;41,002;42,364;43,727;45,09;46,452;47,815;49,178;50,54
12,71457906;1;45,0987;0,03021;39,649;41,011;42,374;43,736;45,099;46,461;47,824;49,186;50,548
12,74743326;1;45,1076;0,03021;39,657;41,019;42,382;43,745;45,108;46,47;47,833;49,196;50,558
12,78028747;1;45,1165;0,03021;39,665;41,028;42,391;43,754;45,116;46,479;47,842;49,205;50,568
12,81314168;1;45,1254;0,03021;39,672;41,036;42,399;43,762;45,125;46,489;47,852;49,215;50,578
12,84599589;1;45,1342;0,0302;39,682;41,045;42,408;43,771;45,134;46,497;47,86;49,223;50,586
12,8788501;1;45,143;0,0302;39,69;41,053;42,416;43,78;45,143;46,506;47,87;49,233;50,596
12,91170431;1;45,1518;0,0302;39,697;41,061;42,425;43,788;45,152;46,515;47,879;49,243;50,606
12,94455852;1;45,1605;0,0302;39,705;41,069;42,433;43,797;45,16;46,524;47,888;49,252;50,616
12,97741273;1;45,1692;0,03019;39,715;41,078;42,442;43,806;45,169;46,533;47,897;49,26;50,624
13,01026694;1;45,1779;0,03019;39,722;41,086;42,45;43,814;45,178;46,542;47,906;49,27;50,634
13,04312115;1;45,1866;0,03019;39,73;41,094;42,458;43,822;45,187;46,551;47,915;49,279;50,643
13,07597536;1;45,1952;0,03019;39,737;41,102;42,466;43,831;45,195;46,56;47,924;49,289;50,653
13,10882957;1;45,2038;0,03019;39,745;41,11;42,474;43,839;45,204;46,569;47,933;49,298;50,663
13,14168378;1;45,2124;0,03018;39,754;41,119;42,483;43,848;45,212;46,577;47,941;49,306;50,67
13,17453799;1;45,2209;0,03018;39,762;41,127;42,491;43,856;45,221;46,586;47,95;49,315;50,68
13,2073922;1;45,2294;0,03018;39,769;41,134;42,499;43,864;45,229;46,594;47,959;49,324;50,689
13,24024641;1;45,2379;0,03018;39,777;41,142;42,507;43,873;45,238;46,603;47,968;49,334;50,699
13,27310062;1;45,2463;0,03017;39,786;41,151;42,516;43,881;45,246;46,611;47,976;49,342;50,707
13,30595483;1;45,2548;0,03017;39,793;41,159;42,524;43,889;45,255;46,62;47,985;49,351;50,716
13,33880903;1;45,2632;0,03017;39,801;41,166;42,532;43,898;45,263;46,629;47,994;49,36;50,726
13,37166324;1;45,2715;0,03017;39,808;41,174;42,54;43,906;45,272;46,637;48,003;49,369;50,735
13,40451745;1;45,2799;0,03016;39,817;41,183;42,549;43,914;45,28;46,646;48,011;49,377;50,742
13,43737166;1;45,2882;0,03016;39,825;41,191;42,556;43,922;45,288;46,654;48,02;49,386;50,752
13,47022587;1;45,2965;0,03016;39,832;41,198;42,564;43,93;45,296;46,663;48,029;49,395;50,761
13,50308008;1;45,3047;0,03016;39,839;41,206;42,572;43,938;45,305;46,671;48,037;49,404;50,77
13,53593429;1;45,313;0,03015;39,848;41,214;42,581;43,947;45,313;46,679;48,045;49,412;50,778
13,5687885;1;45,3212;0,03015;39,855;41,222;42,588;43,955;45,321;46,688;48,054;49,421;50,787
13,60164271;1;45,3294;0,03015;39,863;41,229;42,596;43,963;45,329;46,696;48,063;49,429;50,796
13,63449692;1;45,3375;0,03015;39,87;41,237;42,604;43,971;45,338;46,704;48,071;49,438;50,805
13,66735113;1;45,3456;0,03015;39,877;41,244;42,611;43,978;45,346;46,713;48,08;49,447;50,814
13,70020534;1;45,3537;0,03014;39,886;41,253;42,62;43,987;45,354;46,721;48,088;49,455;50,822
13,73305955;1;45,3618;0,03014;39,893;41,26;42,627;43,995;45,362;46,729;48,096;49,463;50,831
13,76591376;1;45,3699;0,03014;39,9;41,268;42,635;44,002;45,37;46,737;48,105;49,472;50,84
13,79876797;1;45,3779;0,03014;39,907;41,275;42,643;44,01;45,378;46,746;48,113;49,481;50,849
13,83162218;1;45,3859;0,03013;39,916;41,283;42,651;44,018;45,386;46,753;48,121;49,488;50,856
13,86447639;1;45,3939;0,03013;39,923;41,291;42,658;44,026;45,394;46,762;48,129;49,497;50,865
13,8973306;1;45,4018;0,03013;39,93;41,298;42,666;44,034;45,402;46,77;48,138;49,506;50,874
13,9301848;1;45,4097;0,03013;39,937;41,305;42,673;44,042;45,41;46,778;48,146;49,514;50,882
13,96303901;1;45,4176;0,03013;39,944;41,312;42,681;44,049;45,418;46,786;48,154;49,523;50,891
13,99589322;1;45,4255;0,03012;39,953;41,321;42,689;44,057;45,426;46,794;48,162;49,53;50,898
14,02874743;1;45,4334;0,03012;39,96;41,328;42,696;44,065;45,433;46,802;48,17;49,539;50,907
14,06160164;1;45,4412;0,03012;39,966;41,335;42,704;44,073;45,441;46,81;48,179;49,547;50,916
14,09445585;1;45,449;0,03012;39,973;41,342;42,711;44,08;45,449;46,818;48,187;49,556;50,925
14,12731006;1;45,4568;0,03011;39,982;41,351;42,719;44,088;45,457;46,826;48,194;49,563;50,932
14,16016427;1;45,4645;0,03011;39,989;41,358;42,727;44,096;45,464;46,833;48,202;49,571;50,94
14,19301848;1;45,4722;0,03011;39,996;41,365;42,734;44,103;45,472;46,841;48,211;49,58;50,949
14,22587269;1;45,48;0,03011;40,002;41,372;42,741;44,111;45,48;46,849;48,219;49,588;50,958
14,2587269;1;45,4876;0,0301;40,011;41,38;42,749;44,118;45,488;46,857;48,226;49,595;50,964
14,29158111;1;45,4953;0,0301;40,018;41,387;42,756;44,126;45,495;46,865;48,234;49,604;50,973
14,32443532;1;45,5029;0,0301;40,024;41,394;42,764;44,133;45,503;46,873;48,242;49,612;50,981
14,35728953;1;45,5105;0,0301;40,031;41,401;42,771;44,141;45,51;46,88;48,25;49,62;50,99
14,39014374;1;45,5181;0,0301;40,038;41,408;42,778;44,148;45,518;46,888;48,258;49,628;50,998
14,42299795;1;45,5257;0,03009;40,046;41,416;42,786;44,156;45,526;46,896;48,265;49,635;51,005
14,45585216;1;45,5332;0,03009;40,053;41,423;42,793;44,163;45,533;46,903;48,273;49,643;51,014
14,48870637;1;45,5408;0,03009;40,06;41,43;42,8;44,17;45,541;46,911;48,281;49,652;51,022
14,52156057;1;45,5483;0,03009;40,066;41,437;42,807;44,178;45,548;46,919;48,289;49,66;51,03
14,55441478;1;45,5558;0,03008;40,075;41,445;42,815;44,185;45,556;46,926;48,296;49,667;51,037
14,58726899;1;45,5632;0,03008;40,081;41,452;42,822;44,193;45,563;46,934;48,304;49,675;51,045
14,6201232;1;45,5706;0,03008;40,088;41,458;42,829;44,2;45,571;46,941;48,312;49,683;51,054
14,65297741;1;45,5781;0,03008;40,094;41,465;42,836;44,207;45,578;46,949;48,32;49,691;51,062
14,68583162;1;45,5854;0,03008;40,101;41,472;42,843;44,214;45,585;46,957;48,328;49,699;51,07
14,71868583;1;45,5928;0,03007;40,109;41,48;42,851;44,222;45,593;46,964;48,335;49,706;51,077
14,75154004;1;45,6002;0,03007;40,115;41,487;42,858;44,229;45,6;46,971;48,343;49,714;51,085
14,78439425;1;45,6075;0,03007;40,122;41,493;42,865;44,236;45,608;46,979;48,35;49,722;51,093
14,81724846;1;45,6148;0,03007;40,128;41,5;42,872;44,243;45,615;46,986;48,358;49,73;51,101
14,85010267;1;45,6221;0,03007;40,135;41,507;42,878;44,25;45,622;46,994;48,366;49,738;51,11
14,88295688;1;45,6293;0,03006;40,143;41,514;42,886;44,258;45,629;47,001;48,373;49,744;51,116
14,91581109;1;45,6366;0,03006;40,149;41,521;42,893;44,265;45,637;47,008;48,38;49,752;51,124
14,9486653;1;45,6438;0,03006;40,156;41,528;42,9;44,272;45,644;47,016;48,388;49,76;51,132
14,98151951;1;45,651;0,03006;40,162;41,534;42,906;44,279;45,651;47,023;48,396;49,768;51,14
15,01437372;1;45,6582;0,03005;40,17;41,542;42,914;44,286;45,658;47,03;48,402;49,774;51,146
15,04722793;1;45,6654;0,03005;40,176;41,549;42,921;44,293;45,665;47,038;48,41;49,782;51,154
15,08008214;1;45,6725;0,03005;40,183;41,555;42,928;44,3;45,672;47,045;48,417;49,79;51,162
15,11293634;1;45,6796;0,03005;40,189;41,562;42,934;44,307;45,68;47,052;48,425;49,798;51,17
15,14579055;1;45,6867;0,03005;40,195;41,568;42,941;44,314;45,687;47,06;48,432;49,805;51,178
15,17864476;1;45,6938;0,03004;40,203;41,576;42,949;44,321;45,694;47,066;48,439;49,812;51,184
15,21149897;1;45,7009;0,03004;40,209;41,582;42,955;44,328;45,701;47,074;48,447;49,819;51,192
15,24435318;1;45,7079;0,03004;40,216;41,589;42,962;44,335;45,708;47,081;48,454;49,827;51,2
15,27720739;1;45,715;0,03004;40,222;41,595;42,968;44,342;45,715;47,088;48,462;49,835;51,208
15,3100616;1;45,722;0,03004;40,228;41,602;42,975;44,349;45,722;47,095;48,469;49,842;51,216
15,34291581;1;45,729;0,03003;40,236;41,609;42,983;44,356;45,729;47,102;48,475;49,849;51,222
15,37577002;1;45,7359;0,03003;40,242;41,616;42,989;44,362;45,736;47,109;48,483;49,856;51,23
15,40862423;1;45,7429;0,03003;40,248;41,622;42,996;44,369;45,743;47,117;48,49;49,864;51,238
15,44147844;1;45,7498;0,03003;40,254;41,628;43,002;44,376;45,75;47,124;48,498;49,871;51,245
15,47433265;1;45,7567;0,03003;40,26;41,634;43,009;44,383;45,757;47,131;48,505;49,879;51,253
15,50718686;1;45,7636;0,03002;40,268;41,642;43,016;44,39;45,764;47,137;48,511;49,885;51,259
15,54004107;1;45,7705;0,03002;40,274;41,648;43,022;44,396;45,77;47,145;48,519;49,893;51,267
15,57289528;1;45,7774;0,03002;40,28;41,655;43,029;44,403;45,777;47,152;48,526;49,9;51,274
15,60574949;1;45,7842;0,03002;40,286;41,661;43,035;44,41;45,784;47,159;48,533;49,908;51,282
15,6386037;1;45,791;0,03001;40,294;41,668;43,043;44,417;45,791;47,165;48,539;49,914;51,288
15,67145791;1;45,7978;0,03001;40,3;41,675;43,049;44,423;45,798;47,172;48,547;49,921;51,295
15,70431211;1;45,8046;0,03001;40,306;41,681;43,055;44,43;45,805;47,179;48,554;49,928;51,303
15,73716632;1;45,8114;0,03001;40,312;41,687;43,062;44,437;45,811;47,186;48,561;49,936;51,311
15,77002053;1;45,8182;0,03001;40,318;41,693;43,068;44,443;45,818;47,193;48,568;49,943;51,318
15,80287474;1;45,8249;0,03;40,326;41,701;43,075;44,45;45,825;47,2;48,574;49,949;51,324
15,83572895;1;45,8316;0,03;40,332;41,707;43,082;44,457;45,832;47,207;48,581;49,956;51,331
15,86858316;1;45,8383;0,03;40,338;41,713;43,088;44,463;45,838;47,213;48,589;49,964;51,339
15,90143737;1;45,845;0,03;40,344;41,719;43,094;44,47;45,845;47,22;48,596;49,971;51,346
15,93429158;1;45,8517;0,03;40,349;41,725;43,101;44,476;45,852;47,227;48,603;49,978;51,354
15,96714579;1;45,8583;0,02999;40,357;41,732;43,108;44,483;45,858;47,234;48,609;49,984;51,359
16;1;45,865;0,02999;40,363;41,739;43,114;44,49;45,865;47,24;48,616;49,991;51,367
16,03285421;1;45,8716;0,02999;40,369;41,745;43,12;44,496;45,872;47,247;48,623;49,999;51,374
16,06570842;1;45,8782;0,02999;40,375;41,751;43,126;44,502;45,878;47,254;48,63;50,006;51,382
16,09856263;1;45,8848;0,02999;40,38;41,757;43,133;44,509;45,885;47,261;48,637;50,013;51,389
16,13141684;1;45,8914;0,02998;40,388;41,764;43,14;44,516;45,891;47,267;48,643;50,019;51,395
16,16427105;1;45,8979;0,02998;40,394;41,77;43,146;44,522;45,898;47,274;48,65;50,026;51,402
16,19712526;1;45,9045;0,02998;40,4;41,776;43,152;44,528;45,904;47,281;48,657;50,033;51,409
16,22997947;1;45,911;0,02998;40,405;41,782;43,158;44,535;45,911;47,287;48,664;50,04;51,417
16,26283368;1;45,9175;0,02998;40,411;41,788;43,164;44,541;45,918;47,294;48,671;50,047;51,424
16,29568789;1;45,924;0,02997;40,419;41,795;43,171;44,548;45,924;47,3;48,677;50,053;51,429
16,32854209;1;45,9305;0,02997;40,424;41,801;43,177;44,554;45,93;47,307;48,684;50,06;51,437
16,3613963;1;45,937;0,02997;40,43;41,807;43,184;44,56;45,937;47,314;48,69;50,067;51,444
16,39425051;1;45,9434;0,02997;40,436;41,813;43,19;44,566;45,943;47,32;48,697;50,074;51,451
16,42710472;1;45,9499;0,02997;40,441;41,819;43,196;44,573;45,95;47,327;48,704;50,081;51,458
16,45995893;1;45,9563;0,02996;40,449;41,826;43,203;44,579;45,956;47,333;48,71;50,087;51,464
16,49281314;1;45,9627;0,02996;40,455;41,832;43,209;44,586;45,963;47,34;48,717;50,094;51,471
16,52566735;1;45,9691;0,02996;40,46;41,837;43,215;44,592;45,969;47,346;48,724;50,101;51,478
16,55852156;1;45,9755;0,02996;40,466;41,843;43,221;44,598;45,976;47,353;48,73;50,108;51,485
16,59137577;1;45,9818;0,02996;40,471;41,849;43,227;44,604;45,982;47,359;48,737;50,115;51,492
16,62422998;1;45,9882;0,02995;40,479;41,856;43,234;44,611;45,988;47,366;48,743;50,12;51,498
16,65708419;1;45,9945;0,02995;40,484;41,862;43,239;44,617;45,994;47,372;48,75;50,127;51,505
16,6899384;1;46,0008;0,02995;40,49;41,868;43,245;44,623;46,001;47,379;48,756;50,134;51,512
16,72279261;1;46,0071;0,02995;40,495;41,873;43,251;44,629;46,007;47,385;48,763;50,141;51,519
16,75564682;1;46,0134;0,02995;40,501;41,879;43,257;44,635;46,013;47,392;48,77;50,148;51,526
16,78850103;1;46,0197;0,02994;40,508;41,886;43,264;44,642;46,02;47,398;48,775;50,153;51,531
16,82135524;1;46,026;0,02994;40,514;41,892;43,27;44,648;46,026;47,404;48,782;50,16;51,538
16,85420945;1;46,0322;0,02994;40,519;41,898;43,276;44,654;46,032;47,41;48,789;50,167;51,545
16,88706366;1;46,0385;0,02994;40,525;41,903;43,282;44,66;46,038;47,417;48,795;50,174;51,552
16,91991786;1;46,0447;0,02994;40,53;41,909;43,288;44,666;46,045;47,423;48,802;50,18;51,559
16,95277207;1;46,0509;0,02993;40,538;41,916;43,294;44,673;46,051;47,429;48,808;50,186;51,564
16,98562628;1;46,0571;0,02993;40,543;41,922;43,3;44,679;46,057;47,436;48,814;50,193;51,571
17,01848049;1;46,0633;0,02993;40,549;41,927;43,306;44,685;46,063;47,442;48,821;50,199;51,578
17,0513347;1;46,0694;0,02993;40,554;41,933;43,312;44,691;46,069;47,448;48,827;50,206;51,585
17,08418891;1;46,0756;0,02993;40,559;41,938;43,318;44,697;46,076;47,455;48,834;50,213;51,592
17,11704312;1;46,0818;0,02992;40,567;41,945;43,324;44,703;46,082;47,461;48,839;50,218;51,597
17,14989733;1;46,0879;0,02992;40,572;41,951;43,33;44,709;46,088;47,467;48,846;50,225;51,604
17,18275154;1;46,094;0,02992;40,577;41,957;43,336;44,715;46,094;47,473;48,852;50,231;51,611
17,21560575;1;46,1001;0,02992;40,583;41,962;43,341;44,721;46,1;47,479;48,859;50,238;51,617
17,24845996;1;46,1062;0,02992;40,588;41,968;43,347;44,727;46,106;47,486;48,865;50,245;51,624
17,28131417;1;46,1123;0,02992;40,594;41,973;43,353;44,733;46,112;47,492;48,872;50,251;51,631
17,31416838;1;46,1184;0,02991;40,601;41,98;43,36;44,739;46,118;47,498;48,877;50,257;51,636
17,34702259;1;46,1244;0,02991;40,606;41,986;43,365;44,745;46,124;47,504;48,884;50,263;51,643
17,3798768;1;46,1305;0,02991;40,611;41,991;43,371;44,751;46,13;47,51;48,89;50,27;51,65
17,41273101;1;46,1365;0,02991;40,617;41,997;43,377;44,757;46,136;47,516;48,896;50,276;51,656
17,44558522;1;46,1425;0,02991;40,622;42,002;43,382;44,762;46,142;47,523;48,903;50,283;51,663
17,47843943;1;46,1485;0,0299;40,629;42,009;43,389;44,769;46,148;47,528;48,908;50,288;51,668
17,51129363;1;46,1545;0,0299;40,634;42,014;43,394;44,774;46,154;47,535;48,915;50,295;51,675
17,54414784;1;46,1605;0,0299;40,64;42,02;43,4;44,78;46,16;47,541;48,921;50,301;51,681
17,57700205;1;46,1665;0,0299;40,645;42,025;43,406;44,786;46,166;47,547;48,927;50,308;51,688
17,60985626;1;46,1725;0,0299;40,65;42,031;43,411;44,792;46,172;47,553;48,934;50,314;51,695
17,64271047;1;46,1784;0,02989;40,657;42,038;43,418;44,798;46,178;47,559;48,939;50,319;51,699
17,67556468;1;46,1843;0,02989;40,663;42,043;43,423;44,804;46,184;47,565;48,945;50,326;51,706
17,70841889;1;46,1903;0,02989;40,668;42,048;43,429;44,81;46,19;47,571;48,952;50,332;51,713
17,7412731;1;46,1962;0,02989;40,673;42,054;43,435;44,815;46,196;47,577;48,958;50,339;51,719
17,77412731;1;46,2021;0,02989;40,678;42,059;43,44;44,821;46,202;47,583;48,964;50,345;51,726
17,80698152;1;46,208;0,02989;40,683;42,065;43,446;44,827;46,208;47,589;48,97;50,351;51,733
17,83983573;1;46,2139;0,02988;40,69;42,071;43,452;44,833;46,214;47,595;48,976;50,357;51,737
17,87268994;1;46,2197;0,02988;40,696;42,077;43,458;44,839;46,22;47,601;48,982;50,363;51,744
17,90554415;1;46,2256;0,02988;40,701;42,082;43,463;44,844;46,226;47,607;48,988;50,369;51,75
17,93839836;1;46,2315;0,02988;40,706;42,087;43,469;44,85;46,232;47,613;48,994;50,376;51,757
17,97125257;1;46,2373;0,02988;40,711;42,093;43,474;44,856;46,237;47,619;49;50,382;51,764
18,00410678;1;46,2431;0,02987;40,718;42,099;43,481;44,862;46,243;47,624;49,006;50,387;51,768
18,03696099;1;46,249;0,02987;40,723;42,105;43,486;44,868;46,249;47,63;49,012;50,393;51,775
18,0698152;1;46,2548;0,02987;40,728;42,11;43,492;44,873;46,255;47,636;49,018;50,4;51,781
18,1026694;1;46,2606;0,02987;40,733;42,115;43,497;44,879;46,261;47,642;49,024;50,406;51,788
18,13552361;1;46,2663;0,02987;40,738;42,12;43,502;44,884;46,266;47,648;49,03;50,412;51,794
18,16837782;1;46,2721;0,02986;40,745;42,127;43,509;44,89;46,272;47,654;49,035;50,417;51,799
18,20123203;1;46,2779;0,02986;40,75;42,132;43,514;44,896;46,278;47,66;49,042;50,423;51,805
18,23408624;1;46,2837;0,02986;40,756;42,138;43,52;44,902;46,284;47,666;49,048;50,43;51,812
18,26694045;1;46,2894;0,02986;40,761;42,143;43,525;44,907;46,289;47,672;49,054;50,436;51,818
18,29979466;1;46,2951;0,02986;40,766;42,148;43,53;44,913;46,295;47,677;49,06;50,442;51,825
18,33264887;1;46,3009;0,02986;40,771;42,153;43,536;44,918;46,301;47,683;49,066;50,449;51,831
18,36550308;1;46,3066;0,02985;40,778;42,16;43,542;44,924;46,307;47,689;49,071;50,453;51,836
18,39835729;1;46,3123;0,02985;40,783;42,165;43,547;44,93;46,312;47,695;49,077;50,46;51,842
18,4312115;1;46,318;0,02985;40,788;42,17;43,553;44,935;46,318;47,701;49,083;50,466;51,848
18,46406571;1;46,3237;0,02985;40,793;42,175;43,558;44,941;46,324;47,706;49,089;50,472;51,855
18,49691992;1;46,3294;0,02985;40,798;42,181;43,564;44,946;46,329;47,712;49,095;50,478;51,861
18,52977413;1;46,335;0,02984;40,804;42,187;43,57;44,952;46,335;47,718;49,1;50,483;51,866
18,56262834;1;46,3407;0,02984;40,809;42,192;43,575;44,958;46,341;47,724;49,106;50,489;51,872
18,59548255;1;46,3463;0,02984;40,814;42,197;43,58;44,963;46,346;47,729;49,112;50,495;51,878
18,62833676;1;46,352;0,02984;40,819;42,203;43,586;44,969;46,352;47,735;49,118;50,501;51,885
18,66119097;1;46,3576;0,02984;40,824;42,208;43,591;44,974;46,358;47,741;49,124;50,508;51,891
18,69404517;1;46,3632;0,02984;40,829;42,213;43,596;44,98;46,363;47,747;49,13;50,514;51,897
18,72689938;1;46,3689;0,02983;40,836;42,219;43,603;44,986;46,369;47,752;49,135;50,518;51,902
18,75975359;1;46,3745;0,02983;40,841;42,224;43,608;44,991;46,374;47,758;49,141;50,525;51,908
18,7926078;1;46,3801;0,02983;40,846;42,23;43,613;44,997;46,38;47,764;49,147;50,531;51,914
18,82546201;1;46,3857;0,02983;40,851;42,235;43,618;45,002;46,386;47,769;49,153;50,537;51,92
18,85831622;1;46,3912;0,02983;40,856;42,24;43,624;45,007;46,391;47,775;49,159;50,543;51,927
18,89117043;1;46,3968;0,02983;40,861;42,245;43,629;45,013;46,397;47,781;49,165;50,549;51,933
18,92402464;1;46,4024;0,02982;40,868;42,251;43,635;45,019;46,402;47,786;49,17;50,554;51,937
18,95687885;1;46,4079;0,02982;40,872;42,256;43,64;45,024;46,408;47,792;49,176;50,56;51,943
18,98973306;1;46,4135;0,02982;40,877;42,261;43,645;45,029;46,414;47,798;49,182;50,566;51,95
19,02258727;1;46,419;0,02982;40,882;42,266;43,651;45,035;46,419;47,803;49,187;50,572;51,956
19,05544148;1;46,4245;0,02982;40,887;42,271;43,656;45,04;46,424;47,809;49,193;50,578;51,962
19,08829569;1;46,4301;0,02981;40,894;42,278;43,662;45,046;46,43;47,814;49,198;50,582;51,966
19,1211499;1;46,4356;0,02981;40,899;42,283;43,667;45,051;46,436;47,82;49,204;50,588;51,973
19,15400411;1;46,4411;0,02981;40,903;42,288;43,672;45,057;46,441;47,826;49,21;50,594;51,979
19,18685832;1;46,4466;0,02981;40,908;42,293;43,677;45,062;46,447;47,831;49,216;50,6;51,985
19,21971253;1;46,4521;0,02981;40,913;42,298;43,683;45,067;46,452;47,837;49,222;50,606;51,991
19,25256674;1;46,4575;0,02981;40,918;42,303;43,688;45,073;46,458;47,842;49,227;50,612;51,997
19,28542094;1;46,463;0,0298;40,925;42,309;43,694;45,078;46,463;47,848;49,232;50,617;52,001
19,31827515;1;46,4685;0,0298;40,929;42,314;43,699;45,084;46,468;47,853;49,238;50,623;52,008
19,35112936;1;46,4739;0,0298;40,934;42,319;43,704;45,089;46,474;47,859;49,244;50,629;52,014
19,38398357;1;46,4794;0,0298;40,939;42,324;43,709;45,094;46,479;47,864;49,25;50,635;52,02
19,41683778;1;46,4848;0,0298;40,944;42,329;43,714;45,1;46,485;47,87;49,255;50,641;52,026
19,44969199;1;46,4902;0,0298;40,949;42,334;43,719;45,105;46,49;47,876;49,261;50,646;52,032
19,4825462;1;46,4957;0,02979;40,955;42,34;43,725;45,111;46,496;47,881;49,266;50,651;52,036
19,51540041;1;46,5011;0,02979;40,96;42,345;43,731;45,116;46,501;47,886;49,272;50,657;52,042
19,54825462;1;46,5065;0,02979;40,965;42,35;43,736;45,121;46,506;47,892;49,277;50,663;52,048
19,58110883;1;46,5119;0,02979;40,97;42,355;43,741;45,126;46,512;47,897;49,283;50,669;52,054
19,61396304;1;46,5173;0,02979;40,974;42,36;43,746;45,132;46,517;47,903;49,289;50,675;52,06
19,64681725;1;46,5227;0,02978;40,981;42,366;43,752;45,137;46,523;47,908;49,294;50,679;52,064
19,67967146;1;46,528;0,02978;40,986;42,371;43,757;45,142;46,528;47,914;49,299;50,685;52,07
19,71252567;1;46,5334;0,02978;40,99;42,376;43,762;45,148;46,533;47,919;49,305;50,691;52,076
19,74537988;1;46,5388;0,02978;40,995;42,381;43,767;45,153;46,539;47,925;49,311;50,697;52,083
19,77823409;1;46,5441;0,02978;41;42,386;43,772;45,158;46,544;47,93;49,316;50,702;52,088
19,8110883;1;46,5495;0,02978;41,005;42,391;43,777;45,163;46,55;47,936;49,322;50,708;52,094
19,84394251;1;46,5548;0,02977;41,011;42,397;43,783;45,169;46,555;47,941;49,327;50,713;52,099
19,87679671;1;46,5601;0,02977;41,016;42,402;43,788;45,174;46,56;47,946;49,332;50,718;52,104
19,90965092;1;46,5655;0,02977;41,02;42,407;43,793;45,179;46,566;47,952;49,338;50,724;52,111
19,94250513;1;46,5708;0,02977;41,025;42,412;43,798;45,184;46,571;47,957;49,344;50,73;52,116
19,97535934;1;46,5761;0,02977;41,03;42,416;43,803;45,19;46,576;47,963;49,349;50,736;52,122
20,00821355;1;46,5814;0,02977;41,034;42,421;43,808;45,195;46,581;47,968;49,355;50,742;52,128
20,04106776;1;46,5867;0,02976;41,041;42,427;43,814;45,2;46,587;47,973;49,36;50,746;52,132
20,07392197;1;46,592;0,02976;41,046;42,432;43,819;45,205;46,592;47,979;49,365;50,752;52,138
20,10677618;1;46,5973;0,02976;41,05;42,437;43,824;45,211;46,597;47,984;49,371;50,758;52,144
20,13963039;1;46,6026;0,02976;41,055;42,442;43,829;45,216;46,603;47,989;49,376;50,763;52,15
20,1724846;1;46,6078;0,02976;41,06;42,447;43,834;45,221;46,608;47,995;49,382;50,769;52,156
20,20533881;1;46,6131;0,02976;41,064;42,451;43,839;45,226;46,613;48;49,388;50,775;52,162
20,23819302;1;46,6183;0,02975;41,071;42,458;43,845;45,231;46,618;48,005;49,392;50,779;52,166
20,27104723;1;46,6236;0,02975;41,075;42,462;43,849;45,237;46,624;48,011;49,398;50,785;52,172
20,30390144;1;46,6288;0,02975;41,08;42,467;43,854;45,242;46,629;48,016;49,403;50,79;52,178
20,33675565;1;46,6341;0,02975;41,085;42,472;43,859;45,247;46,634;48,021;49,409;50,796;52,184
