Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
3.613963039;-0.0442;17.0781;0.08418;12.13;13.285;14.441;15.702;17.078;18.581;20.222;22.016;23.809
3.646817248;-0.0467;17.0857;0.08415;12.138;13.293;14.449;15.709;17.086;18.589;20.231;22.025;23.82
3.679671458;-0.0492;17.0931;0.08411;12.147;13.302;14.457;15.717;17.093;18.596;20.239;22.034;23.829
3.712525667;-0.0517;17.1003;0.08408;12.155;13.31;14.464;15.724;17.1;18.604;20.247;22.043;23.839
3.745379877;-0.0541;17.1074;0.08404;12.164;13.318;14.472;15.731;17.107;18.611;20.254;22.051;23.848
3.778234086;-0.0566;17.1144;0.08401;12.172;13.325;14.479;15.738;17.114;18.618;20.262;22.06;23.858
3.811088296;-0.059;17.1212;0.08397;12.18;13.333;14.486;15.746;17.121;18.625;20.269;22.068;23.866
3.843942505;-0.0614;17.1279;0.08394;12.188;13.341;14.493;15.752;17.128;18.632;20.276;22.076;23.876
3.876796715;-0.0638;17.1344;0.08391;12.196;13.348;14.5;15.759;17.134;18.638;20.284;22.084;23.885
3.909650924;-0.0662;17.1409;0.08387;12.204;13.356;14.507;15.766;17.141;18.645;20.29;22.092;23.893
3.942505133;-0.0686;17.1472;0.08384;12.211;13.363;14.514;15.772;17.147;18.651;20.297;22.099;23.902
3.975359343;-0.0709;17.1533;0.08381;12.219;13.369;14.52;15.778;17.153;18.658;20.304;22.107;23.91
4.008213552;-0.0732;17.1594;0.08378;12.226;13.376;14.527;15.784;17.159;18.664;20.311;22.114;23.918
4.041067762;-0.0756;17.1653;0.08375;12.233;13.383;14.533;15.79;17.165;18.67;20.317;22.122;23.926
4.073921971;-0.0779;17.1712;0.08371;12.241;13.39;14.54;15.797;17.171;18.676;20.323;22.128;23.933
4.106776181;-0.0801;17.1769;0.08368;12.248;13.397;14.546;15.802;17.177;18.681;20.329;22.135;23.941
4.13963039;-0.0824;17.1825;0.08365;12.255;13.403;14.552;15.808;17.182;18.687;20.335;22.142;23.949
4.1724846;-0.0847;17.188;0.08362;12.261;13.41;14.558;15.814;17.188;18.693;20.341;22.149;23.956
4.205338809;-0.0869;17.1934;0.08359;12.268;13.416;14.564;15.819;17.193;18.698;20.347;22.155;23.963
4.238193018;-0.0891;17.1987;0.08356;12.275;13.422;14.57;15.825;17.199;18.703;20.353;22.161;23.97
4.271047228;-0.0913;17.2038;0.08354;12.281;13.428;14.575;15.83;17.204;18.709;20.358;22.168;23.978
4.303901437;-0.0935;17.2089;0.08351;12.287;13.434;14.581;15.835;17.209;18.714;20.364;22.174;23.985
4.336755647;-0.0957;17.2138;0.08348;12.294;13.44;14.586;15.84;17.214;18.719;20.369;22.18;23.991
4.369609856;-0.0979;17.2187;0.08345;12.3;13.446;14.592;15.845;17.219;18.724;20.374;22.186;23.998
4.402464066;-0.1;17.2234;0.08342;12.306;13.451;14.597;15.85;17.223;18.728;20.379;22.192;24.004
4.435318275;-0.1022;17.2281;0.0834;12.312;13.457;14.602;15.855;17.228;18.733;20.385;22.198;24.011
4.468172485;-0.1043;17.2326;0.08337;12.318;13.462;14.607;15.86;17.233;18.738;20.389;22.203;24.017
4.501026694;-0.1064;17.237;0.08334;12.324;13.468;14.612;15.865;17.237;18.742;20.394;22.208;24.023
4.533880903;-0.1085;17.2414;0.08332;12.329;13.473;14.617;15.869;17.241;18.747;20.399;22.214;24.029
4.566735113;-0.1106;17.2456;0.08329;12.335;13.478;14.621;15.873;17.246;18.751;20.403;22.219;24.035
4.599589322;-0.1127;17.2497;0.08326;12.341;13.483;14.626;15.878;17.25;18.755;20.407;22.224;24.04
4.632443532;-0.1147;17.2537;0.08324;12.346;13.488;14.631;15.882;17.254;18.759;20.412;22.229;24.046
4.665297741;-0.1168;17.2576;0.08321;12.351;13.493;14.635;15.886;17.258;18.763;20.416;22.233;24.051
4.698151951;-0.1188;17.2615;0.08319;12.356;13.498;14.639;15.89;17.262;18.767;20.42;22.238;24.057
4.73100616;-0.1208;17.2652;0.08316;12.362;13.503;14.644;15.894;17.265;18.77;20.424;22.243;24.061
4.76386037;-0.1229;17.2688;0.08314;12.367;13.507;14.648;15.898;17.269;18.774;20.428;22.247;24.067
4.796714579;-0.1249;17.2723;0.08311;12.372;13.512;14.652;15.902;17.272;18.777;20.431;22.251;24.071
4.829568789;-0.1269;17.2757;0.08309;12.377;13.516;14.656;15.905;17.276;18.781;20.435;22.256;24.076
4.862422998;-0.1288;17.2791;0.08306;12.382;13.521;14.66;15.909;17.279;18.784;20.439;22.259;24.08
4.895277207;-0.1308;17.2823;0.08304;12.386;13.525;14.664;15.912;17.282;18.787;20.442;22.264;24.085
4.928131417;-0.1328;17.2854;0.08302;12.391;13.529;14.667;15.916;17.285;18.79;20.445;22.268;24.09
4.960985626;-0.1347;17.2885;0.08299;12.395;13.533;14.671;15.919;17.288;18.793;20.448;22.271;24.093
4.993839836;-0.1366;17.2914;0.08297;12.4;13.537;14.675;15.922;17.291;18.796;20.452;22.275;24.098
5.026694045;-0.1386;17.2943;0.08295;12.404;13.541;14.678;15.925;17.294;18.799;20.455;22.278;24.102
5.059548255;-0.1405;17.297;0.08292;12.409;13.545;14.682;15.928;17.297;18.802;20.457;22.281;24.105
5.092402464;-0.1424;17.2997;0.0829;12.413;13.549;14.685;15.931;17.3;18.804;20.46;22.285;24.109
5.125256674;-0.1443;17.3023;0.08288;12.417;13.552;14.688;15.934;17.302;18.807;20.463;22.288;24.113
5.158110883;-0.1462;17.3048;0.08285;12.421;13.556;14.691;15.937;17.305;18.809;20.465;22.291;24.116
5.190965092;-0.148;17.3072;0.08283;12.425;13.56;14.694;15.939;17.307;18.811;20.468;22.294;24.119
5.223819302;-0.1499;17.3095;0.08281;12.429;13.563;14.697;15.942;17.31;18.814;20.47;22.296;24.123
5.256673511;-0.1518;17.3117;0.08279;12.432;13.566;14.7;15.944;17.312;18.816;20.472;22.299;24.126
5.289527721;-0.1536;17.3139;0.08277;12.436;13.569;14.703;15.947;17.314;18.818;20.475;22.302;24.129
5.32238193;-0.1554;17.316;0.08275;12.44;13.573;14.706;15.949;17.316;18.82;20.477;22.305;24.132
5.35523614;-0.1573;17.318;0.08272;12.444;13.576;14.708;15.952;17.318;18.822;20.479;22.307;24.135
5.388090349;-0.1591;17.3199;0.0827;12.447;13.579;14.711;15.954;17.32;18.823;20.48;22.309;24.137
5.420944559;-0.1609;17.3218;0.08268;12.451;13.582;14.714;15.956;17.322;18.825;20.482;22.311;24.14
5.453798768;-0.1627;17.3235;0.08266;12.454;13.585;14.716;15.958;17.324;18.827;20.484;22.313;24.143
5.486652977;-0.1645;17.3252;0.08264;12.457;13.588;14.718;15.96;17.325;18.828;20.486;22.315;24.145
5.519507187;-0.1663;17.3268;0.08262;12.46;13.59;14.721;15.962;17.327;18.83;20.487;22.317;24.147
5.552361396;-0.168;17.3284;0.0826;12.463;13.593;14.723;15.964;17.328;18.831;20.489;22.319;24.15
5.585215606;-0.1698;17.3299;0.08258;12.467;13.596;14.725;15.965;17.33;18.833;20.49;22.321;24.152
5.618069815;-0.1715;17.3313;0.08256;12.47;13.598;14.727;15.967;17.331;18.834;20.492;22.323;24.154
5.650924025;-0.1733;17.3326;0.08254;12.473;13.601;14.729;15.969;17.333;18.835;20.493;22.324;24.156
5.683778234;-0.175;17.3338;0.08252;12.476;13.603;14.731;15.97;17.334;18.836;20.494;22.326;24.158
5.716632444;-0.1768;17.335;0.0825;12.478;13.606;14.733;15.972;17.335;18.837;20.495;22.327;24.159
5.749486653;-0.1785;17.3361;0.08248;12.481;13.608;14.735;15.973;17.336;18.838;20.496;22.328;24.161
5.782340862;-0.1802;17.3371;0.08246;12.484;13.61;14.737;15.975;17.337;18.839;20.497;22.33;24.162
5.815195072;-0.1819;17.3381;0.08244;12.487;13.612;14.738;15.976;17.338;18.84;20.498;22.331;24.164
5.848049281;-0.1836;17.339;0.08242;12.489;13.615;14.74;15.977;17.339;18.84;20.498;22.332;24.165
5.880903491;-0.1853;17.3398;0.08241;12.491;13.616;14.741;15.978;17.34;18.841;20.499;22.333;24.167
5.9137577;-0.187;17.3406;0.08239;12.494;13.618;14.743;15.979;17.341;18.842;20.5;22.334;24.168
5.94661191;-0.1886;17.3412;0.08237;12.496;13.62;14.744;15.98;17.341;18.842;20.5;22.335;24.169
5.979466119;-0.1903;17.3419;0.08235;12.499;13.622;14.746;15.981;17.342;18.843;20.501;22.335;24.17
6.012320329;-0.1919;17.3424;0.08233;12.501;13.624;14.747;15.982;17.342;18.843;20.501;22.336;24.171
6.045174538;-0.1936;17.3429;0.08231;12.503;13.626;14.748;15.983;17.343;18.843;20.501;22.336;24.171
6.078028747;-0.1952;17.3433;0.0823;12.505;13.627;14.749;15.984;17.343;18.844;20.502;22.337;24.173
6.110882957;-0.1969;17.3437;0.08228;12.507;13.629;14.751;15.984;17.344;18.844;20.502;22.338;24.173
6.143737166;-0.1985;17.3439;0.08226;12.51;13.631;14.752;15.985;17.344;18.844;20.502;22.338;24.173
6.176591376;-0.2001;17.3441;0.08224;12.512;13.632;14.753;15.985;17.344;18.844;20.502;22.338;24.174
6.209445585;-0.2017;17.3443;0.08222;12.514;13.634;14.754;15.986;17.344;18.844;20.501;22.338;24.174
6.242299795;-0.2033;17.3444;0.08221;12.515;13.635;14.754;15.986;17.344;18.844;20.502;22.338;24.175
6.275154004;-0.2049;17.3444;0.08219;12.517;13.636;14.755;15.987;17.344;18.843;20.501;22.338;24.175
6.308008214;-0.2065;17.3443;0.08217;12.519;13.637;14.756;15.987;17.344;18.843;20.501;22.338;24.174
6.340862423;-0.2081;17.3442;0.08216;12.52;13.638;14.757;15.987;17.344;18.843;20.501;22.338;24.175
6.373716632;-0.2097;17.344;0.08214;12.522;13.64;14.757;15.987;17.344;18.842;20.5;22.337;24.175
6.406570842;-0.2112;17.3438;0.08212;12.524;13.641;14.758;15.988;17.344;18.842;20.499;22.337;24.174
6.439425051;-0.2128;17.3434;0.0821;12.525;13.642;14.758;15.988;17.343;18.841;20.498;22.336;24.174
6.472279261;-0.2144;17.3431;0.08209;12.527;13.643;14.759;15.988;17.343;18.841;20.498;22.336;24.174
6.50513347;-0.2159;17.3426;0.08207;12.528;13.644;14.759;15.988;17.343;18.84;20.497;22.335;24.173
6.53798768;-0.2174;17.3421;0.08205;12.53;13.645;14.76;15.988;17.342;18.839;20.496;22.334;24.172
6.570841889;-0.219;17.3416;0.08204;12.531;13.645;14.76;15.987;17.342;18.838;20.496;22.334;24.172
6.603696099;-0.2205;17.3409;0.08202;12.532;13.646;14.76;15.987;17.341;18.837;20.494;22.333;24.171
6.636550308;-0.222;17.3402;0.08201;12.533;13.646;14.76;15.987;17.34;18.836;20.494;22.332;24.171
6.669404517;-0.2235;17.3395;0.08199;12.534;13.647;14.76;15.986;17.34;18.835;20.492;22.331;24.17
6.702258727;-0.2251;17.3387;0.08197;12.536;13.648;14.76;15.986;17.339;18.834;20.491;22.33;24.169
6.735112936;-0.2266;17.3378;0.08196;12.536;13.648;14.76;15.985;17.338;18.833;20.49;22.329;24.168
6.767967146;-0.2281;17.3369;0.08194;12.538;13.649;14.76;15.985;17.337;18.832;20.488;22.327;24.167
