Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
8.443531828;1;69.3755;0.03441;59.827;62.214;64.601;66.988;69.376;71.763;74.15;76.537;78.924
8.476386037;1;69.4214;0.03441;59.866;62.255;64.644;67.033;69.421;71.81;74.199;76.588;78.977
8.509240246;1;69.4672;0.03441;59.906;62.296;64.686;67.077;69.467;71.858;74.248;76.638;79.029
8.542094456;1;69.5129;0.03442;59.942;62.335;64.728;67.12;69.513;71.906;74.298;76.691;79.083
8.574948665;1;69.5585;0.03442;59.982;62.376;64.77;67.164;69.558;71.953;74.347;76.741;79.135
8.607802875;1;69.6041;0.03442;60.021;62.417;64.813;67.208;69.604;72;74.396;76.791;79.187
8.640657084;1;69.6496;0.03442;60.06;62.458;64.855;67.252;69.65;72.047;74.444;76.842;79.239
8.673511294;1;69.6951;0.03442;60.099;62.498;64.897;67.296;69.695;72.094;74.493;76.892;79.291
8.706365503;1;69.7405;0.03442;60.139;62.539;64.94;67.34;69.74;72.141;74.541;76.942;79.342
8.739219713;1;69.7858;0.03443;60.175;62.578;64.98;67.383;69.786;72.189;74.591;76.994;79.397
8.772073922;1;69.8311;0.03443;60.214;62.618;65.023;67.427;69.831;72.235;74.64;77.044;79.448
8.804928131;1;69.8763;0.03443;60.253;62.659;65.065;67.47;69.876;72.282;74.688;77.094;79.5
8.837782341;1;69.9215;0.03443;60.292;62.699;65.107;67.514;69.922;72.329;74.736;77.144;79.551
8.87063655;1;69.9666;0.03443;60.331;62.74;65.149;67.558;69.967;72.376;74.785;77.193;79.602
8.90349076;1;70.0116;0.03444;60.367;62.778;65.189;67.6;70.012;72.423;74.834;77.245;79.656
8.936344969;1;70.0566;0.03444;60.406;62.818;65.231;67.644;70.057;72.469;74.882;77.295;79.708
8.969199179;1;70.1015;0.03444;60.444;62.859;65.273;67.687;70.102;72.516;74.93;77.344;79.759
9.002053388;1;70.1463;0.03444;60.483;62.899;65.315;67.73;70.146;72.562;74.978;77.394;79.81
9.034907598;1;70.1911;0.03444;60.522;62.939;65.356;67.774;70.191;72.608;75.026;77.443;79.861
9.067761807;1;70.2358;0.03445;60.557;62.977;65.397;67.816;70.236;72.655;75.075;77.495;79.914
9.100616016;1;70.2805;0.03445;60.596;63.017;65.438;67.859;70.28;72.702;75.123;77.544;79.965
9.133470226;1;70.3251;0.03445;60.634;63.057;65.48;67.902;70.325;72.748;75.17;77.593;80.016
9.166324435;1;70.3697;0.03445;60.673;63.097;65.521;67.945;70.37;72.794;75.218;77.642;80.067
9.199178645;1;70.4142;0.03445;60.711;63.137;65.563;67.988;70.414;72.84;75.266;77.692;80.117
9.232032854;1;70.4586;0.03446;60.747;63.175;65.603;68.031;70.459;72.887;75.315;77.743;80.171
9.264887064;1;70.503;0.03446;60.785;63.214;65.644;68.073;70.503;72.933;75.362;77.792;80.221
9.297741273;1;70.5474;0.03446;60.823;63.254;65.685;68.116;70.547;72.978;75.41;77.841;80.272
9.330595483;1;70.5917;0.03446;60.861;63.294;65.727;68.159;70.592;73.024;75.457;77.889;80.322
9.363449692;1;70.6359;0.03447;60.897;63.331;65.766;68.201;70.636;73.071;75.506;77.94;80.375
9.396303901;1;70.68;0.03447;60.935;63.371;65.807;68.244;70.68;73.116;75.553;77.989;80.425
9.429158111;1;70.7241;0.03447;60.973;63.411;65.848;68.286;70.724;73.162;75.6;78.038;80.476
9.46201232;1;70.7682;0.03448;61.008;63.448;65.888;68.328;70.768;73.208;75.648;78.088;80.529
9.49486653;1;70.8122;0.03448;61.046;63.487;65.929;68.371;70.812;73.254;75.695;78.137;80.579
9.527720739;1;70.8561;0.03448;61.084;63.527;65.97;68.413;70.856;73.299;75.742;78.185;80.629
9.560574949;1;70.9;0.03448;61.121;63.566;66.011;68.455;70.9;73.345;75.789;78.234;80.679
9.593429158;1;70.9439;0.03449;61.156;63.603;66.05;68.497;70.944;73.391;75.838;78.284;80.731
9.626283368;1;70.9876;0.03449;61.194;63.643;66.091;68.539;70.988;73.436;75.884;78.333;80.781
9.659137577;1;71.0314;0.03449;61.232;63.682;66.132;68.582;71.031;73.481;75.931;78.381;80.831
9.691991786;1;71.075;0.0345;61.267;63.719;66.171;68.623;71.075;73.527;75.979;78.431;80.883
9.724845996;1;71.1187;0.0345;61.304;63.758;66.212;68.665;71.119;73.572;76.026;78.479;80.933
9.757700205;1;71.1622;0.0345;61.342;63.797;66.252;68.707;71.162;73.617;76.072;78.527;80.983
9.790554415;1;71.2057;0.0345;61.379;63.836;66.293;68.749;71.206;73.662;76.119;78.575;81.032
9.823408624;1;71.2492;0.03451;61.414;63.873;66.332;68.79;71.249;73.708;76.167;78.626;81.084
9.856262834;1;71.2926;0.03451;61.451;63.912;66.372;68.832;71.293;73.753;76.213;78.674;81.134
9.889117043;1;71.3359;0.03451;61.489;63.95;66.412;68.874;71.336;73.798;76.26;78.721;81.183
9.921971253;1;71.3792;0.03452;61.523;63.987;66.451;68.915;71.379;73.843;76.307;78.771;81.235
